Link,Route,Bus Name,Bus Type,Departing Time,Reaching Time,Duration,Star Rating,Price,Seats Availability
https://www.redbus.in/bus-tickets/thiruvananthapuram-to-kozhikode,Thiruvananthapuram to Kozhikode,A1 Travels,A/C Seater / Sleeper (2+1),21:35,07:00,09h 25m,"3.3
74",INR 700,35 Seats available
https://www.redbus.in/bus-tickets/thiruvananthapuram-to-kozhikode,Thiruvananthapuram to Kozhikode,A1 Travels,Bharat Benz A/C Seater /Sleeper (2+1),20:15,05:30,09h 15m,"3.2
31",INR 750,8 Seats available
https://www.redbus.in/bus-tickets/thiruvananthapuram-to-kozhikode,Thiruvananthapuram to Kozhikode,EMERALD TRAVELS,Bharat Benz A/C Semi Sleeper (2+2),19:30,04:30,09h 00m,"1.9
17",INR 800,27 Seats available
https://www.redbus.in/bus-tickets/thiruvananthapuram-to-kozhikode,Thiruvananthapuram to Kozhikode,EMERALD TRAVELS,A/C Semi Sleeper (2+2),19:30,04:25,08h 55m,1.9,INR 800,8 Seats available
https://www.redbus.in/bus-tickets/bangalore-to-kannur,Bangalore to Kannur,KSRTC (Kerala) - 136,Swift Deluxe Non AC Air Bus (2+2),20:30,04:25,07h 55m,"3.3
23",INR 568,23 Seats available
https://www.redbus.in/bus-tickets/bangalore-to-kannur,Bangalore to Kannur,KSRTC (Kerala) - 101,Swift Deluxe Non AC Air Bus (2+2),21:16,04:05,06h 49m,"4.1
81",INR 548,19 Seats available
https://www.redbus.in/bus-tickets/bangalore-to-kannur,Bangalore to Kannur,KSRTC (Kerala) - 98,Swift Deluxe Non AC Air Bus (2+2),21:30,05:45,08h 15m,"3.6
41",INR 579,28 Seats available
https://www.redbus.in/bus-tickets/bangalore-to-kannur,Bangalore to Kannur,KSRTC (Kerala) - 1767,Super Express Non AC Seater Air Bus (2+2),23:01,06:46,07h 45m,"3.6
47",INR 568,18 Seats available
https://www.redbus.in/bus-tickets/bangalore-to-kannur,Bangalore to Kannur,MMK Travels,A/C Sleeper (2+1),22:15,05:30,07h 15m,"4.5
282",INR 999,6 Seats available
https://www.redbus.in/bus-tickets/bangalore-to-kannur,Bangalore to Kannur,GOLDEN TRAVEL AGENCIES,Volvo A/C Semi Sleeper (2+2),22:45,04:45,06h 00m,"4.5
210",INR 1000,10 Seats available
https://www.redbus.in/bus-tickets/bangalore-to-kannur,Bangalore to Kannur,NS Transports,A/C Sleeper (2+1),22:15,05:35,07h 20m,"4.3
260",INR 1000,19 Seats available
https://www.redbus.in/bus-tickets/bangalore-to-kannur,Bangalore to Kannur,AdP K Travels,NON A/C Semi Sleeper (2+2),21:45,05:00,07h 15m,"4.1
71",630,28 Seats available
https://www.redbus.in/bus-tickets/bangalore-to-kannur,Bangalore to Kannur,Ashoka Travel and Logistics,A/C Sleeper (2+1),21:45,05:30,07h 45m,"4.3
198",900,11 Seats available
https://www.redbus.in/bus-tickets/bangalore-to-kannur,Bangalore to Kannur,Kalpaka Travels,A/C Sleeper (2+1),22:10,05:00,06h 50m,"4.3
175",INR 1000,16 Seats available
https://www.redbus.in/bus-tickets/bangalore-to-kannur,Bangalore to Kannur,NS Transports,NON A/C Sleeper (2+1),22:45,05:20,06h 35m,"4.2
220",INR 799,7 Seats available
https://www.redbus.in/bus-tickets/bangalore-to-kannur,Bangalore to Kannur,AdSAAM BUS,VE A/C Sleeper (2+1),20:10,04:45,08h 35m,"4.3
76",INR 800,20 Seats available
https://www.redbus.in/bus-tickets/bangalore-to-kannur,Bangalore to Kannur,GOLDEN TRAVEL AGENCIES,NON A/C Sleeper (2+1),22:30,04:45,06h 15m,"4.2
117",INR 799,19 Seats available
https://www.redbus.in/bus-tickets/bangalore-to-kannur,Bangalore to Kannur,GOLDEN TRAVEL AGENCIES,A/C Sleeper (2+1),21:45,05:25,07h 40m,"4.2
115",INR 899,13 Seats available
https://www.redbus.in/bus-tickets/bangalore-to-kannur,Bangalore to Kannur,NS Transports,Non A/C Seater / Sleeper (2+1),22:00,06:00,08h 00m,"3.9
271",INR 800,9 Seats available
https://www.redbus.in/bus-tickets/bangalore-to-kannur,Bangalore to Kannur,Sugama Tourist,A/C Sleeper (2+1),22:00,05:30,07h 30m,"3.8
151",INR 850,16 Seats available
https://www.redbus.in/bus-tickets/bangalore-to-kannur,Bangalore to Kannur,Kalpaka Travels,NON A/C Seater/ Sleeper (2+1),21:45,05:20,07h 35m,"4.2
73",INR 700,29 Seats available
https://www.redbus.in/bus-tickets/bangalore-to-kannur,Bangalore to Kannur,Ashoka Travel and Logistics,A/C Semi Sleeper (2+2),22:30,05:45,07h 15m,"3.8
139",800,18 Seats available
https://www.redbus.in/bus-tickets/bangalore-to-kannur,Bangalore to Kannur,National travels and logistics,Non A/C Seater / Sleeper (2+1),22:40,05:45,07h 05m,"3.4
91",499,24 Seats available
https://www.redbus.in/bus-tickets/bangalore-to-kannur,Bangalore to Kannur,Arya Travels,A/C Sleeper (2+1),19:45,05:10,09h 25m,"3.3
77",INR 895,18 Seats available
https://www.redbus.in/bus-tickets/bangalore-to-kannur,Bangalore to Kannur,Ashoka Travel and Logistics,NON A/C Semi Sleeper (2+2),22:00,05:30,07h 30m,"3.1
90",700,24 Seats available
https://www.redbus.in/bus-tickets/bangalore-to-kannur,Bangalore to Kannur,Kalpaka Travels,NON A/C Seater/ Sleeper (2+1),22:00,05:00,07h 00m,"4.2
16",INR 700,17 Seats available
https://www.redbus.in/bus-tickets/bangalore-to-kannur,Bangalore to Kannur,P K Travels,A/C Sleeper (2+1),22:15,05:30,07h 15m,3.9,899,22 Seats available
https://www.redbus.in/bus-tickets/bangalore-to-kannur,Bangalore to Kannur,Arya Travels,NON A/C Semi Sleeper (2+2),21:55,05:00,07h 05m,"3.5
64",INR 795,22 Seats available
https://www.redbus.in/bus-tickets/bangalore-to-kannur,Bangalore to Kannur,Kalpaka Travels,NON A/C Seater/ Sleeper (2+1),22:00,05:40,07h 40m,"3.1
58",INR 700,34 Seats available
https://www.redbus.in/bus-tickets/bangalore-to-kannur,Bangalore to Kannur,Kalpaka Travels,NON A/C Semi Sleeper (2+2),21:30,05:45,08h 15m,"3.4
23",INR 700,32 Seats available
https://www.redbus.in/bus-tickets/kozhikode-to-kottayam,Kozhikode to Kottayam,KSRTC (Kerala) - 1887,Low Floor AC Seater 2+2,13:30,20:40,07h 10m,2.7,INR 475,21 Seats available
https://www.redbus.in/bus-tickets/kozhikode-to-kottayam,Kozhikode to Kottayam,KSRTC (Kerala) - 766,Super Fast Non AC Seater (2+3),14:35,22:05,07h 30m,2.7,INR 332,50 Seats available
https://www.redbus.in/bus-tickets/kozhikode-to-kottayam,Kozhikode to Kottayam,KSRTC (Kerala) - 2391,Low Floor AC Seater 2+2,15:30,22:30,07h 00m,2.7,INR 475,25 Seats available
https://www.redbus.in/bus-tickets/kozhikode-to-kottayam,Kozhikode to Kottayam,KSRTC (Kerala) - 2568,Super Fast Non AC Seater (2+3),15:30,22:45,07h 15m,2.7,INR 332,49 Seats available
https://www.redbus.in/bus-tickets/kozhikode-to-kottayam,Kozhikode to Kottayam,KSRTC (Kerala) - 758,Super Fast Non AC Seater (2+3),15:45,22:45,07h 00m,2.7,INR 332,50 Seats available
https://www.redbus.in/bus-tickets/kozhikode-to-kottayam,Kozhikode to Kottayam,KSRTC (Kerala) - 726,Super Fast Non AC Seater (2+3),17:00,00:05,07h 05m,"1.6
4",INR 332,50 Seats available
https://www.redbus.in/bus-tickets/kozhikode-to-kottayam,Kozhikode to Kottayam,KSRTC (Kerala) - 1862,Low Floor AC Seater 2+2,17:30,00:25,06h 55m,"2.1
7",INR 475,24 Seats available
https://www.redbus.in/bus-tickets/kozhikode-to-kottayam,Kozhikode to Kottayam,KSRTC (Kerala) - 48,Swift Deluxe Non AC Air Bus (2+2),19:00,00:40,05h 40m,"3.2
5",INR 381,30 Seats available
https://www.redbus.in/bus-tickets/kozhikode-to-kottayam,Kozhikode to Kottayam,KSRTC (Kerala) - 2372,Low Floor AC Seater 2+2,19:30,01:10,05h 40m,2.7,INR 475,22 Seats available
https://www.redbus.in/bus-tickets/kozhikode-to-kottayam,Kozhikode to Kottayam,KSRTC (Kerala) - 2206,Super Express Non AC Seater Air Bus (2+2),20:34,02:24,05h 50m,2.7,INR 381,30 Seats available
https://www.redbus.in/bus-tickets/kozhikode-to-kottayam,Kozhikode to Kottayam,KSRTC (Kerala) - 1506,Super Fast Non AC Seater (2+3),20:35,04:05,07h 30m,2.7,INR 332,48 Seats available
https://www.redbus.in/bus-tickets/kozhikode-to-kottayam,Kozhikode to Kottayam,KSRTC (Kerala) - 567,Super Express Non AC Seater Air Bus (2+2),20:45,04:05,07h 20m,2.7,INR 360,37 Seats available
https://www.redbus.in/bus-tickets/kozhikode-to-kottayam,Kozhikode to Kottayam,KSRTC (Kerala) - 1210,SWIFT-HYBRID NON AC SEATER CUM SLEEPER,21:15,03:20,06h 05m,2.7,INR 381,16 Seats available
https://www.redbus.in/bus-tickets/kozhikode-to-kottayam,Kozhikode to Kottayam,KSRTC (Kerala) - 1880,Low Floor AC Seater 2+2,21:30,04:05,06h 35m,2.7,INR 475,18 Seats available
https://www.redbus.in/bus-tickets/kozhikode-to-kottayam,Kozhikode to Kottayam,KSRTC (Kerala) - 344,Super Fast Non AC Seater (2+3),21:45,04:25,06h 40m,"2.8
4",INR 332,48 Seats available
https://www.redbus.in/bus-tickets/kozhikode-to-kottayam,Kozhikode to Kottayam,KSRTC (Kerala) - 44,Swift Deluxe Non AC Air Bus (2+2),21:50,03:45,05h 55m,2.7,INR 381,11 Seats available
https://www.redbus.in/bus-tickets/kozhikode-to-kottayam,Kozhikode to Kottayam,KSRTC (Kerala) - 560,Super Express Non AC Seater Air Bus (2+2),22:10,04:30,06h 20m,"3.5
8",INR 381,30 Seats available
https://www.redbus.in/bus-tickets/kozhikode-to-kottayam,Kozhikode to Kottayam,KSRTC (Kerala) - 2743,Super Express Non AC Seater Air Bus (2+2),22:20,04:45,06h 25m,2.7,INR 381,32 Seats available
https://www.redbus.in/bus-tickets/kozhikode-to-kottayam,Kozhikode to Kottayam,KSRTC (Kerala) - 1200,Super Express Non AC Seater Air Bus (2+2),22:35,05:00,06h 25m,2.7,INR 381,19 Seats available
https://www.redbus.in/bus-tickets/kozhikode-to-kottayam,Kozhikode to Kottayam,KSRTC (Kerala) - 582,Super Express Non AC Seater Air Bus (2+2),22:40,05:15,06h 35m,2.7,INR 370,26 Seats available
https://www.redbus.in/bus-tickets/kozhikode-to-kottayam,Kozhikode to Kottayam,KSRTC (Kerala) - 1704,Super Fast Non AC Seater (2+3),22:40,05:41,07h 01m,2.7,INR 341,46 Seats available
https://www.redbus.in/bus-tickets/kozhikode-to-kottayam,Kozhikode to Kottayam,KSRTC (Kerala) - 128,Super Deluxe Non AC Seater Air Bus (2+2),22:55,04:10,05h 15m,2.7,INR 381,34 Seats available
https://www.redbus.in/bus-tickets/kozhikode-to-kottayam,Kozhikode to Kottayam,KSRTC (Kerala) - 2784,Super Express Non AC Seater Air Bus (2+2),23:20,06:30,07h 10m,2.7,INR 386,20 Seats available
https://www.redbus.in/bus-tickets/kozhikode-to-kottayam,Kozhikode to Kottayam,KSRTC (Kerala) - 543,Super Express Non AC Seater Air Bus (2+2),23:20,06:30,07h 10m,2.7,INR 386,39 Seats available
https://www.redbus.in/bus-tickets/kozhikode-to-kottayam,Kozhikode to Kottayam,KSRTC (Kerala) - 673,Super Fast Non AC Seater (2+3),23:25,05:55,06h 30m,"2.8
6",INR 332,47 Seats available
https://www.redbus.in/bus-tickets/kozhikode-to-kottayam,Kozhikode to Kottayam,KSRTC (Kerala) - 1843,Low Floor AC Seater 2+2,23:30,05:50,06h 20m,"3.4
11",INR 475,26 Seats available
https://www.redbus.in/bus-tickets/kozhikode-to-kottayam,Kozhikode to Kottayam,KSRTC (Kerala) - 1963,Super Fast Non AC Seater (2+3),23:45,06:00,06h 15m,2.7,INR 332,48 Seats available
https://www.redbus.in/bus-tickets/kozhikode-to-kottayam,Kozhikode to Kottayam,KSRTC (Kerala) - 505,Super Express Non AC Seater Air Bus (2+2),23:59,04:45,04h 46m,"1.9
6",INR 381,21 Seats available
https://www.redbus.in/bus-tickets/kozhikode-to-kottayam,Kozhikode to Kottayam,Sonia Travels,A/C Seater/Sleeper (2+1),23:30,06:15,06h 45m,4.3,INR 750,12 Seats available
https://www.redbus.in/bus-tickets/kozhikode-to-kottayam,Kozhikode to Kottayam,A1 Travels,A/C Seater / Sleeper (2+1),20:05,03:00,06h 55m,"4.1
18",INR 600,28 Seats available
https://www.redbus.in/bus-tickets/kozhikode-to-kottayam,Kozhikode to Kottayam,EMERALD TRAVELS,A/C Sleeper (2+1),21:56,03:30,05h 34m,3.2,INR 1000,14 Seats available
https://www.redbus.in/bus-tickets/kannur-to-bangalore,Kannur to Bangalore,KSRTC (Kerala) - 100,Swift Deluxe Non AC Air Bus (2+2),19:03,02:21,07h 18m,"4.6
33",INR 548,21 Seats available
https://www.redbus.in/bus-tickets/kannur-to-bangalore,Kannur to Bangalore,KSRTC (Kerala) - 1766,Super Express Non AC Seater Air Bus (2+2),20:16,04:41,08h 25m,"4.2
26",INR 568,10 Seats available
https://www.redbus.in/bus-tickets/kannur-to-bangalore,Kannur to Bangalore,KSRTC (Kerala) - 133,Swift Deluxe Non AC Air Bus (2+2),21:00,05:15,08h 15m,"4.1
34",INR 568,8 Seats available
https://www.redbus.in/bus-tickets/kannur-to-bangalore,Kannur to Bangalore,KSRTC (Kerala) - 99,Swift Deluxe Non AC Air Bus (2+2),21:30,06:00,08h 30m,"4.2
37",INR 579,4 Seats available
https://www.redbus.in/bus-tickets/kannur-to-bangalore,Kannur to Bangalore,NS Transports,A/C Sleeper (2+1),21:15,05:30,08h 15m,"4.5
273",INR 999,3 Seats available
https://www.redbus.in/bus-tickets/kannur-to-bangalore,Kannur to Bangalore,MMK Travels,A/C Sleeper (2+1),21:30,06:00,08h 30m,"4.5
250",INR 999,10 Seats available
https://www.redbus.in/bus-tickets/kannur-to-bangalore,Kannur to Bangalore,Ashoka Travel and Logistics,A/C Sleeper (2+1),21:15,05:30,08h 15m,"4.5
209",INR 1000,1 Seat available
https://www.redbus.in/bus-tickets/kannur-to-bangalore,Kannur to Bangalore,AdSAAM BUS,VE A/C Sleeper (2+1),22:00,06:00,08h 00m,"3.8
60",INR 850,13 Seats available
https://www.redbus.in/bus-tickets/kannur-to-bangalore,Kannur to Bangalore,NS Transports,Non A/C Seater / Sleeper (2+1),20:30,05:20,08h 50m,"4.1
182",INR 749,7 Seats available
https://www.redbus.in/bus-tickets/kannur-to-bangalore,Kannur to Bangalore,Kalpaka Travels 1,A/C Sleeper (2+1),21:45,05:00,07h 15m,"4.0
133",INR 1100,9 Seats available
https://www.redbus.in/bus-tickets/kannur-to-bangalore,Kannur to Bangalore,Sugama Tourist,A/C Sleeper (2+1),22:00,05:30,07h 30m,"3.8
172",INR 900,18 Seats available
https://www.redbus.in/bus-tickets/kannur-to-bangalore,Kannur to Bangalore,NS Transports,NON A/C Sleeper (2+1),21:45,05:45,08h 00m,"4.2
191",INR 849,9 Seats available
https://www.redbus.in/bus-tickets/kannur-to-bangalore,Kannur to Bangalore,Ashoka Travel and Logistics,A/C Semi Sleeper (2+2),21:00,05:15,08h 15m,"3.8
107",INR 900,11 Seats available
https://www.redbus.in/bus-tickets/kannur-to-bangalore,Kannur to Bangalore,Ashoka Travel and Logistics,NON A/C Semi Sleeper (2+2),21:30,05:00,07h 30m,"3.7
97",INR 800,27 Seats available
https://www.redbus.in/bus-tickets/kannur-to-bangalore,Kannur to Bangalore,Arya Travels,A/C Sleeper (2+1),21:25,05:30,08h 05m,"3.1
135",INR 945,15 Seats available
https://www.redbus.in/bus-tickets/kannur-to-bangalore,Kannur to Bangalore,National travels and logistics,Non A/C Seater / Sleeper (2+1),21:15,05:30,08h 15m,"3.4
74",499,19 Seats available
https://www.redbus.in/bus-tickets/kannur-to-bangalore,Kannur to Bangalore,Golden Travels,Volvo A/C Semi Sleeper (2+2),21:45,04:50,07h 05m,"4.9
16",INR 899,11 Seats available
https://www.redbus.in/bus-tickets/kannur-to-bangalore,Kannur to Bangalore,Kalpaka Travels 1,NON A/C Seater/ Sleeper (2+1),21:30,05:00,07h 30m,"4.6
20",INR 800,23 Seats available
https://www.redbus.in/bus-tickets/kannur-to-bangalore,Kannur to Bangalore,P K Travels,NON A/C Semi Sleeper (2+2),20:30,06:15,09h 45m,"3.6
51",719,15 Seats available
https://www.redbus.in/bus-tickets/kottayam-to-kozhikode,Kottayam to Kozhikode,KSRTC (Kerala) - 1902,Super Fast Non AC Seater (2+3),15:45,23:00,07h 15m,"4.9
4",INR 332,48 Seats available
https://www.redbus.in/bus-tickets/kottayam-to-kozhikode,Kottayam to Kozhikode,KSRTC (Kerala) - 757,Super Fast Non AC Seater (2+3),16:05,23:20,07h 15m,3.3,INR 332,41 Seats available
https://www.redbus.in/bus-tickets/kottayam-to-kozhikode,Kottayam to Kozhikode,KSRTC (Kerala) - 1877,Low Floor AC Seater 2+2,16:30,23:20,06h 50m,3.3,INR 475,22 Seats available
https://www.redbus.in/bus-tickets/kottayam-to-kozhikode,Kottayam to Kozhikode,KSRTC (Kerala) - 1962,Super Fast Non AC Seater (2+3),17:00,23:59,06h 59m,3.3,INR 332,49 Seats available
https://www.redbus.in/bus-tickets/kottayam-to-kozhikode,Kottayam to Kozhikode,KSRTC (Kerala) - 542,Super Express Non AC Seater Air Bus (2+2),17:30,01:00,07h 30m,3.3,INR 386,39 Seats available
